constructorId,year,name_x,positionText,relation
3,2012,Williams,8,3
5,2012,Toro Rosso,9,5
6,2012,Ferrari,2,6
9,2012,Red Bull,1,9
207,2012,Caterham,10,207
206,2012,Marussia,11,9
208,2012,Lotus F1,4,208
164,2012,HRT,12,164
131,2012,Mercedes,5,131
15,2012,Sauber,6,11
10,2012,Force India,7,10
9,2012,Red Bull,1,9
131,2012,Mercedes,5,131
6,2012,Ferrari,2,6
3,2012,Williams,8,3
1,2012,McLaren,3,1
207,2012,Caterham,11,207
206,2012,Marussia,10,9
208,2012,Lotus F1,4,208
164,2012,HRT,12,164
131,2012,Mercedes,5,131
10,2012,Force India,7,10
5,2012,Toro Rosso,9,5
15,2012,Sauber,6,11
15,2012,Sauber,6,11
9,2012,Red Bull,1,9
10,2012,Force India,7,10
9,2012,Red Bull,1,9
6,2012,Ferrari,3,6
5,2012,Toro Rosso,9,5
3,2012,Williams,8,3
1,2012,McLaren,2,1
207,2012,Caterham,11,207
206,2012,Marussia,10,9
164,2012,HRT,12,164
131,2012,Mercedes,5,131
15,2012,Sauber,6,11
10,2012,Force India,7,10
9,2012,Red Bull,1,9
6,2012,Ferrari,3,6
5,2012,Toro Rosso,9,5
3,2012,Williams,8,3
10,2012,Force India,7,10
15,2012,Sauber,6,11
131,2012,Mercedes,5,131
208,2012,Lotus F1,4,208
208,2012,Lotus F1,4,208
6,2012,Ferrari,2,6
164,2012,HRT,12,164
5,2012,Toro Rosso,9,5
3,2012,Williams,8,3
1,2012,McLaren,3,1
207,2012,Caterham,11,207
206,2012,Marussia,10,9
164,2012,HRT,12,164
131,2012,Mercedes,5,131
208,2012,Lotus F1,4,208
10,2012,Force India,7,10
9,2012,Red Bull,1,9
6,2012,Ferrari,2,6
5,2012,Toro Rosso,9,5
3,2012,Williams,8,3
1,2012,McLaren,3,1
15,2012,Sauber,6,11
207,2012,Caterham,11,207
206,2012,Marussia,10,9
6,2013,Ferrari,2,6
207,2013,Caterham,11,207
206,2013,Marussia,10,9
208,2013,Lotus F1,4,208
131,2013,Mercedes,3,131
5,2013,Toro Rosso,7,5
10,2013,Force India,6,10
1,2013,McLaren,5,1
9,2013,Red Bull,1,9
15,2013,Sauber,8,11
3,2013,Williams,9,3
207,2013,Caterham,11,207
6,2013,Ferrari,2,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,7,11
131,2013,Mercedes,3,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
1,2013,McLaren,5,1
3,2013,Williams,9,3
3,2013,Williams,9,3
5,2013,Toro Rosso,8,5
1,2013,McLaren,5,1
3,2013,Williams,9,3
206,2013,Marussia,10,9
5,2013,Toro Rosso,8,5
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,5,1
5,2013,Toro Rosso,7,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,8,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,5,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,2,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,8,11
131,2013,Mercedes,3,131
208,2013,Lotus F1,4,208
207,2013,Caterham,11,207
6,2013,Ferrari,2,6
3,2013,Williams,9,3
10,2013,Force India,6,10
1,2013,McLaren,5,1
3,2013,Williams,9,3
5,2013,Toro Rosso,8,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,7,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
207,2013,Caterham,11,207
131,2013,Mercedes,2,131
5,2013,Toro Rosso,8,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,7,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,5,1
206,2013,Marussia,10,9
208,2013,Lotus F1,4,208
131,2013,Mercedes,2,131
15,2013,Sauber,7,11
131,2013,Mercedes,3,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,5,1
3,2013,Williams,9,3
5,2013,Toro Rosso,8,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,7,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,5,1
3,2013,Williams,9,3
5,2013,Toro Rosso,8,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,7,11
9,2013,Red Bull,1,9
6,2013,Ferrari,2,6
15,2013,Sauber,8,11
9,2013,Red Bull,1,9
5,2013,Toro Rosso,7,5
9,2013,Red Bull,1,9
10,2013,Force India,6,10
15,2013,Sauber,8,11
131,2013,Mercedes,4,131
208,2013,Lotus F1,3,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,6,1
3,2013,Williams,9,3
6,2013,Ferrari,2,6
5,2013,Toro Rosso,7,5
9,2013,Red Bull,1,9
10,2013,Force India,5,10
15,2013,Sauber,8,11
131,2013,Mercedes,4,131
208,2013,Lotus F1,2,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,6,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,3,6
6,2013,Ferrari,2,6
5,2013,Toro Rosso,7,5
1,2013,McLaren,5,1
1,2013,McLaren,6,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,1,6
9,2013,Red Bull,3,9
10,2013,Force India,5,10
15,2013,Sauber,8,11
10,2013,Force India,5,10
208,2013,Lotus F1,2,208
206,2013,Marussia,10,9
3,2013,Williams,9,3
207,2013,Caterham,11,207
3,2013,Williams,9,3
5,2013,Toro Rosso,8,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,5,10
15,2013,Sauber,6,11
131,2013,Mercedes,4,131
208,2013,Lotus F1,2,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,7,1
9,2013,Red Bull,1,9
131,2013,Mercedes,4,131
15,2013,Sauber,8,11
9,2013,Red Bull,1,9
10,2013,Force India,5,10
15,2013,Sauber,8,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,6,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,3,6
9,2013,Red Bull,1,9
10,2013,Force India,5,10
15,2013,Sauber,8,11
131,2013,Mercedes,2,131
208,2013,Lotus F1,4,208
206,2013,Marussia,10,9
207,2013,Caterham,11,207
1,2013,McLaren,6,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,3,6
10,2013,Force India,5,10
6,2013,Ferrari,3,6
5,2013,Toro Rosso,7,5
3,2013,Williams,9,3
1,2013,McLaren,6,1
131,2013,Mercedes,4,131
3,2013,Williams,9,3
208,2013,Lotus F1,3,208
207,2013,Caterham,11,207
1,2013,McLaren,6,1
3,2013,Williams,9,3
5,2013,Toro Rosso,7,5
6,2013,Ferrari,2,6
9,2013,Red Bull,1,9
10,2013,Force India,5,10
15,2013,Sauber,8,11
206,2013,Marussia,10,9
208,2013,Lotus F1,3,208
131,2013,Mercedes,4,131
207,2013,Caterham,11,207
131,2013,Mercedes,3,131
15,2013,Sauber,8,11
208,2013,Lotus F1,4,208
9,2013,Red Bull,1,9
1,2013,McLaren,6,1
207,2013,Caterham,11,207
206,2013,Marussia,10,9
10,2013,Force India,5,10
206,2013,Marussia,10,9
10,2014,Force India,4,10
206,2014,Marussia,9,9
207,2014,Caterham,11,207
1,2014,McLaren,6,1
3,2014,Williams,5,3
5,2014,Toro Rosso,7,5
6,2014,Ferrari,3,6
9,2014,Red Bull,2,9
206,2014,Marussia,9,9
131,2014,Mercedes,1,131
208,2014,Lotus F1,8,208
10,2014,Force India,4,10
9,2014,Red Bull,2,9
6,2014,Ferrari,3,6
5,2014,Toro Rosso,7,5
3,2014,Williams,5,3
208,2014,Lotus F1,8,208
15,2014,Sauber,10,11
131,2014,Mercedes,1,131
131,2014,Mercedes,1,131
10,2014,Force India,4,10
206,2014,Marussia,10,9
207,2014,Caterham,11,207
1,2014,McLaren,5,1
3,2014,Williams,6,3
5,2014,Toro Rosso,8,5
6,2014,Ferrari,3,6
9,2014,Red Bull,2,9
10,2014,Force India,4,10
15,2014,Sauber,10,11
15,2014,Sauber,10,11
208,2014,Lotus F1,7,208
206,2014,Marussia,9,9
207,2014,Caterham,11,207
1,2014,McLaren,5,1
3,2014,Williams,6,3
5,2014,Toro Rosso,7,5
6,2014,Ferrari,3,6
9,2014,Red Bull,2,9
1,2014,McLaren,6,1
207,2014,Caterham,11,207
208,2014,Lotus F1,8,208
208,2014,Lotus F1,8,208
10,2014,Force India,5,10
9,2014,Red Bull,6,9
6,2014,Ferrari,3,6
5,2014,Toro Rosso,7,5
3,2014,Williams,4,3
1,2014,McLaren,2,1
207,2014,Caterham,10,207
206,2014,Marussia,8,9
131,2014,Mercedes,1,131
208,2014,Lotus F1,9,208
15,2014,Sauber,7,11
10,2014,Force India,5,10
9,2014,Red Bull,11,9
6,2014,Ferrari,3,6
5,2014,Toro Rosso,6,5
3,2014,Williams,4,3
1,2014,McLaren,1,1
131,2014,Mercedes,1,131
131,2014,Mercedes,2,131
206,2014,Marussia,10,9
208,2014,Lotus F1,9,208
207,2014,Caterham,10,207
131,2014,Mercedes,1,131
15,2014,Sauber,9,11
10,2014,Force India,3,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,6,3
1,2014,McLaren,5,1
206,2014,Marussia,11,9
207,2014,Caterham,11,207
131,2014,Mercedes,1,131
15,2014,Sauber,9,11
10,2014,Force India,2,10
9,2014,Red Bull,4,9
6,2014,Ferrari,5,6
5,2014,Toro Rosso,7,5
3,2014,Williams,6,3
1,2014,McLaren,3,1
206,2014,Marussia,10,9
15,2014,Sauber,8,11
208,2014,Lotus F1,8,208
207,2014,Caterham,11,207
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
15,2014,Sauber,10,11
10,2014,Force India,6,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
1,2014,McLaren,5,1
207,2014,Caterham,11,207
206,2014,Marussia,9,9
208,2014,Lotus F1,8,208
206,2014,Marussia,9,9
131,2014,Mercedes,1,131
10,2014,Force India,5,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
1,2014,McLaren,6,1
207,2014,Caterham,11,207
206,2014,Marussia,9,9
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
15,2014,Sauber,10,11
10,2014,Force India,5,10
15,2014,Sauber,10,11
9,2014,Red Bull,2,9
207,2014,Caterham,11,207
3,2014,Williams,3,3
15,2014,Sauber,9,11
207,2014,Caterham,11,207
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
15,2014,Sauber,10,11
10,2014,Force India,6,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
1,2014,McLaren,5,1
208,2014,Lotus F1,8,208
1,2014,McLaren,5,1
15,2014,Sauber,10,11
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
1,2014,McLaren,5,1
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
15,2014,Sauber,10,11
10,2014,Force India,6,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
10,2014,Force India,6,10
6,2014,Ferrari,4,6
131,2014,Mercedes,1,131
3,2014,Williams,3,3
6,2014,Ferrari,3,6
5,2014,Toro Rosso,7,5
3,2014,Williams,4,3
1,2014,McLaren,6,1
207,2014,Caterham,11,207
206,2014,Marussia,9,9
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
15,2014,Sauber,10,11
10,2014,Force India,5,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
9,2014,Red Bull,2,9
5,2014,Toro Rosso,7,5
1,2014,McLaren,6,1
207,2014,Caterham,11,207
206,2014,Marussia,9,9
208,2014,Lotus F1,8,208
131,2014,Mercedes,1,131
10,2014,Force India,5,10
9,2014,Red Bull,2,9
6,2014,Ferrari,3,6
5,2014,Toro Rosso,7,5
3,2014,Williams,4,3
1,2014,McLaren,6,1
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
10,2014,Force India,5,10
15,2014,Sauber,10,11
131,2014,Mercedes,1,131
1,2014,McLaren,6,1
15,2014,Sauber,10,11
207,2014,Caterham,11,207
206,2014,Marussia,9,9
208,2014,Lotus F1,8,208
15,2014,Sauber,10,11
10,2014,Force India,6,10
9,2014,Red Bull,2,9
6,2014,Ferrari,4,6
5,2014,Toro Rosso,7,5
3,2014,Williams,3,3
1,2014,McLaren,5,1
207,2014,Caterham,11,207
131,2014,Mercedes,1,131
3,2014,Williams,4,3
206,2014,Marussia,9,9
207,2014,Caterham,11,207
1,2014,McLaren,5,1
208,2014,Lotus F1,8,208
5,2014,Toro Rosso,7,5
6,2014,Ferrari,3,6
206,2014,Marussia,9,9
9,2014,Red Bull,2,9
10,2014,Force India,6,10
15,2014,Sauber,10,11
131,2014,Mercedes,1,131
208,2014,Lotus F1,8,208
1,2015,McLaren,9,1
6,2015,Ferrari,2,6
10,2015,Force India,5,10
15,2015,Sauber,8,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
5,2015,Toro Rosso,7,5
3,2015,Williams,3,3
15,2015,Sauber,8,11
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,5,10
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
3,2015,Williams,3,3
1,2015,McLaren,9,1
3,2015,Williams,3,3
1,2015,McLaren,9,1
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
208,2015,Lotus F1,6,208
5,2015,Toro Rosso,7,5
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,6,10
209,2015,Manor Marussia,10,9
15,2015,Sauber,8,11
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,5,10
15,2015,Sauber,8,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,5,208
6,2015,Ferrari,2,6
5,2015,Toro Rosso,7,5
10,2015,Force India,5,10
1,2015,McLaren,9,1
3,2015,Williams,3,3
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,5,10
15,2015,Sauber,8,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,5,10
15,2015,Sauber,8,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
131,2015,Mercedes,1,131
3,2015,Williams,3,3
9,2015,Red Bull,4,9
208,2015,Lotus F1,6,208
15,2015,Sauber,8,11
15,2015,Sauber,8,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
131,2015,Mercedes,1,131
10,2015,Force India,5,10
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,5,10
15,2015,Sauber,8,11
15,2015,Sauber,8,11
9,2015,Red Bull,4,9
9,2015,Red Bull,4,9
15,2015,Sauber,4,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,8,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,7,10
10,2015,Force India,8,10
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,8,10
15,2015,Sauber,5,11
9,2015,Red Bull,5,9
6,2015,Ferrari,2,6
5,2015,Toro Rosso,6,5
1,2015,McLaren,8,1
10,2015,Force India,5,10
3,2015,Williams,4,3
5,2015,Toro Rosso,7,5
6,2015,Ferrari,2,6
10,2015,Force India,6,10
15,2015,Sauber,3,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,9,208
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,5,5
6,2015,Ferrari,2,6
9,2015,Red Bull,6,9
10,2015,Force India,7,10
15,2015,Sauber,4,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,8,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
15,2015,Sauber,5,11
131,2015,Mercedes,1,131
9,2015,Red Bull,5,9
209,2015,Manor Marussia,10,9
9,2015,Red Bull,4,9
10,2015,Force India,5,10
15,2015,Sauber,7,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
3,2015,Williams,3,3
5,2015,Toro Rosso,8,5
6,2015,Ferrari,2,6
6,2015,Ferrari,2,6
10,2015,Force India,5,10
15,2015,Sauber,7,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,6,208
209,2015,Manor Marussia,10,9
6,2015,Ferrari,2,6
3,2015,Williams,3,3
208,2015,Lotus F1,6,208
5,2015,Toro Rosso,7,5
9,2015,Red Bull,4,9
5,2015,Toro Rosso,8,5
1,2015,McLaren,9,1
1,2015,McLaren,9,1
3,2015,Williams,3,3
6,2015,Ferrari,2,6
9,2015,Red Bull,4,9
10,2015,Force India,6,10
15,2015,Sauber,5,11
131,2015,Mercedes,1,131
208,2015,Lotus F1,7,208
209,2015,Manor Marussia,10,9
1,2015,McLaren,9,1
5,2015,Toro Rosso,8,5
5,2015,Toro Rosso,8,5
209,2015,Manor Marussia,10,9
3,2015,Williams,3,3
208,2015,Lotus F1,5,208
131,2015,Mercedes,1,131
3,2015,Williams,3,3
15,2015,Sauber,6,11
10,2015,Force India,7,10
9,2015,Red Bull,4,9
1,2015,McLaren,9,1
6,2015,Ferrari,2,6
209,2016,Manor Marussia,10,9
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
3,2016,Williams,5,3
1,2016,McLaren,6,1
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
4,2016,Renault,9,4
210,2016,Haas F1 Team,8,210
6,2016,Ferrari,3,6
5,2016,Toro Rosso,7,5
1,2016,McLaren,6,1
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,5,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
210,2016,Haas F1 Team,8,210
1,2016,McLaren,6,1
3,2016,Williams,5,3
4,2016,Renault,9,4
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
210,2016,Haas F1 Team,8,210
3,2016,Williams,5,3
210,2016,Haas F1 Team,8,210
209,2016,Manor Marussia,10,9
3,2016,Williams,5,3
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
210,2016,Haas F1 Team,8,210
4,2016,Renault,9,4
1,2016,McLaren,6,1
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,10,11
3,2016,Williams,4,3
131,2016,Mercedes,1,131
3,2016,Williams,5,3
1,2016,McLaren,6,1
3,2016,Williams,5,3
210,2016,Haas F1 Team,8,210
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
1,2016,McLaren,6,1
210,2016,Haas F1 Team,8,210
3,2016,Williams,5,3
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
1,2016,McLaren,6,1
1,2016,McLaren,6,1
209,2016,Manor Marussia,10,9
209,2016,Manor Marussia,10,9
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
1,2016,McLaren,7,1
209,2016,Manor Marussia,11,9
1,2016,McLaren,7,1
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,11,11
210,2016,Haas F1 Team,8,210
131,2016,Mercedes,1,131
210,2016,Haas F1 Team,8,210
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
209,2016,Manor Marussia,11,9
1,2016,McLaren,7,1
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,10,11
210,2016,Haas F1 Team,8,210
210,2016,Haas F1 Team,8,210
210,2016,Haas F1 Team,8,210
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,5,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
3,2016,Williams,4,3
210,2016,Haas F1 Team,8,210
3,2016,Williams,5,3
4,2016,Renault,9,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,3,6
9,2016,Red Bull,2,9
10,2016,Force India,4,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
1,2016,McLaren,6,1
1,2016,McLaren,7,1
1,2016,McLaren,7,1
209,2016,Manor Marussia,10,9
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,10,9
210,2016,Haas F1 Team,8,210
210,2016,Haas F1 Team,8,210
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,5,10
15,2016,Sauber,11,11
131,2016,Mercedes,1,131
1,2016,McLaren,7,1
210,2016,Haas F1 Team,8,210
3,2016,Williams,4,3
1,2016,McLaren,8,1
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
210,2016,Haas F1 Team,5,210
1,2016,McLaren,7,1
4,2016,Renault,9,4
5,2016,Toro Rosso,6,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,8,10
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
210,2016,Haas F1 Team,5,210
3,2016,Williams,4,3
4,2016,Renault,9,4
5,2016,Toro Rosso,5,5
6,2016,Ferrari,2,6
9,2016,Red Bull,3,9
10,2016,Force India,7,10
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
210,2016,Haas F1 Team,6,210
1,2016,McLaren,7,1
10,2016,Force India,7,10
9,2016,Red Bull,3,9
3,2016,Williams,4,3
5,2016,Toro Rosso,6,5
1,2016,McLaren,9,1
3,2016,Williams,3,3
4,2016,Renault,8,4
5,2016,Toro Rosso,7,5
6,2016,Ferrari,2,6
9,2016,Red Bull,4,9
6,2016,Ferrari,2,6
15,2016,Sauber,10,11
131,2016,Mercedes,1,131
209,2016,Manor Marussia,11,9
210,2016,Haas F1 Team,5,210
1,2016,McLaren,8,1
3,2016,Williams,4,3
10,2016,Force India,6,10
5,2016,Toro Rosso,6,5
4,2016,Renault,9,4
3,2016,Williams,4,3
1,2016,McLaren,8,1
209,2016,Manor Marussia,11,9
131,2016,Mercedes,1,131
210,2016,Haas F1 Team,5,210
10,2016,Force India,7,10
9,2016,Red Bull,3,9
6,2016,Ferrari,2,6
15,2016,Sauber,10,11
4,2016,Renault,9,4
1,2017,McLaren,9,1
9,2017,Red Bull,3,9
3,2017,Williams,5,3
210,2017,Haas F1 Team,8,210
4,2017,Renault,8,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
1,2017,McLaren,9,1
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,7,210
3,2017,Williams,5,3
131,2017,Mercedes,1,131
4,2017,Renault,7,4
10,2017,Force India,4,10
15,2017,Sauber,10,11
210,2017,Haas F1 Team,7,210
9,2017,Red Bull,3,9
5,2017,Toro Rosso,6,5
3,2017,Williams,5,3
4,2017,Renault,7,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,8,210
1,2017,McLaren,9,1
3,2017,Williams,5,3
4,2017,Renault,7,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
10,2017,Force India,4,10
6,2017,Ferrari,2,6
4,2017,Renault,6,4
10,2017,Force India,4,10
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,8,210
1,2017,McLaren,9,1
6,2017,Ferrari,2,6
3,2017,Williams,5,3
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,8,210
